DateTime,sim,Chla,Secchi,TP,year,month
2000-07-12,0.25,8.75735775269387,4.10010545858752,32.350100586465885,2000,7
2000-07-13,0.25,9.50655924820794,4.16509727407287,32.41748638642799,2000,7
2000-07-14,0.25,8.44130473024099,4.26175902123191,33.320048483970254,2000,7
2000-07-15,0.25,7.90093823054666,4.33929493653937,34.38397810278616,2000,7
2000-07-16,0.25,9.33936819766753,4.28105917755874,35.18433354367372,2000,7
2000-07-17,0.25,10.4651643935861,4.27689299215669,35.711099248156195,2000,7
2000-07-18,0.25,8.4213906978579,4.40894846752127,37.06434633422237,2000,7
2000-07-19,0.25,8.86108088786993,4.40619385113511,37.629182912678644,2000,7
2000-07-20,0.25,9.66692657740289,4.38449785471772,38.137216195964655,2000,7
2000-07-21,0.25,10.4717448677875,4.342433388455,38.62838762751988,2000,7
2000-07-22,0.25,10.8343232943308,4.33590048318897,39.035226830028904,2000,7
2000-07-23,0.25,14.0017207678463,4.11902944972705,39.104726044369656,2000,7
2000-07-24,0.25,15.8929367089696,3.93840778887393,39.608577554421345,2000,7
2000-07-25,0.25,15.9913884226182,4.003970557827,39.50512743417428,2000,7
2000-07-26,0.25,14.6106000125861,4.12474569187998,39.87184132639473,2000,7
2000-07-27,0.25,15.8967632683379,4.05021043526457,40.074755571865104,2000,7
2000-07-28,0.25,17.484170164201,3.95030744200708,40.07556407176711,2000,7
2000-07-29,0.25,18.2417870480522,3.93093496399601,40.01622794304815,2000,7
2000-07-30,0.25,17.6139809741305,3.98968570751708,40.10647797786747,2000,7
2000-07-31,0.25,18.2084355305336,3.96003183168713,40.046209485153625,2000,7
2000-08-01,0.25,19.4209341789972,3.89336800757011,39.81832485552623,2000,8
2000-08-02,0.25,20.4221630118185,3.84786046590422,39.50942874379022,2000,8
2000-08-03,0.25,21.1975704812544,3.81939542278033,39.16449091940406,2000,8
2000-08-04,0.25,21.0718749634231,3.86816552201439,38.60260524222586,2000,8
2000-08-05,0.25,19.8629580712994,3.94237136190509,38.868447175367166,2000,8
2000-08-06,0.25,17.7666941305871,4.11029263315729,39.44386689120911,2000,8
2000-08-07,0.25,18.7508529359809,4.04440548852106,39.215186923120775,2000,8
2000-08-08,0.25,18.9838922339788,4.04067803231909,38.977392220560425,2000,8
2000-08-09,0.25,19.5605175599027,4.00697882547239,38.68540116649373,2000,8
2000-08-10,0.25,20.0367269603165,3.98884515184824,38.280230457163306,2000,8
2000-08-11,0.25,19.9253279149478,4.0091057505099,37.94335659232462,2000,8
2000-08-12,0.25,20.1495002446051,4.01602734026253,37.359499510146875,2000,8
2000-08-13,0.25,18.9639041966906,4.10471780261884,37.458233009145744,2000,8
2000-08-14,0.25,18.9281869852816,4.12109812451744,37.22021588029842,2000,8
2000-08-15,0.25,18.4411788059106,4.1760159725763,36.84006446341883,2000,8
2000-08-16,0.25,17.9167827393563,4.22423288785004,36.62834655290604,2000,8
2000-08-17,0.25,18.533471770874,4.18359602417176,36.25857804890153,2000,8
2000-08-18,0.25,18.0729051612814,4.22741578435948,36.201869914564284,2000,8
2000-08-19,0.25,16.9441617566222,4.33382113664711,36.905977019822195,2000,8
2000-08-20,0.25,17.4937813895095,4.29146704751849,36.57320848512044,2000,8
2000-08-21,0.25,16.8081638107268,4.35784439809102,36.68673598744753,2000,8
2000-08-22,0.25,16.9364356767747,4.35259627626403,36.74513371770954,2000,8
2000-08-23,0.25,17.6452181398575,4.29710455460755,36.3891800928507,2000,8
2000-08-24,0.25,18.3714880544018,4.2517858211291,35.806261208533826,2000,8
2000-08-25,0.25,18.5045955818448,4.27197453899128,34.92686316981248,2000,8
2000-08-26,0.25,16.8629136920308,4.38732863432122,35.91399400372213,2000,8
2000-08-27,0.25,17.720439826598,4.33581124934889,35.06382249890322,2000,8
2000-08-28,0.25,16.7866723255579,4.4065377829644,35.26585108460049,2000,8
2000-08-29,0.25,16.0802632027907,4.47828542510787,35.468979100188655,2000,8
2000-08-30,0.25,17.3635525726889,4.37314894008327,34.92230083015762,2000,8
2000-08-31,0.25,16.558424067809,4.43873241477241,35.00599986813306,2000,8
2000-09-01,0.25,16.1503211378766,4.4823575556993704,35.36834361823741,2000,9
2000-09-02,0.25,16.6863408142419,4.43735304727668,34.89676107697023,2000,9
2000-09-03,0.25,17.0318403998672,4.42019736617342,34.28672656486432,2000,9
2000-09-04,0.25,16.7213433093268,4.46673833793337,33.763326840517,2000,9
2000-09-05,0.25,14.9667271094869,4.6212741743211,34.968362276232824,2000,9
2000-09-06,0.25,14.8528882980383,4.63645863945432,35.20674411616452,2000,9
2000-09-07,0.25,15.0494722707225,4.61885863741731,35.302667651637925,2000,9
2000-09-08,0.25,14.7782481348259,4.65232227335482,35.698793661595985,2000,9
2000-09-09,0.25,16.3502021346644,4.50611351232596,35.13152489785928,2000,9
2000-09-10,0.25,13.9465341046957,4.75655167794961,36.95834245429709,2000,9
2000-09-11,0.25,13.4229752784082,4.82395741825593,38.32583908193831,2000,9
2000-09-12,0.25,13.4685146932806,4.82202087296158,38.09156470116566,2000,9
2000-09-13,0.25,13.2139730150598,4.85273672118644,38.38090619319368,2000,9
2000-09-14,0.25,13.6272932237502,4.80550010486658,38.41893387935816,2000,9
2000-09-15,0.25,13.1807698270068,4.86068853634358,38.704022972896865,2000,9
2000-09-16,0.25,12.9868579610649,4.88736519603224,39.09655611243991,2000,9
2000-09-17,0.25,13.2640554594853,4.85647808102742,39.139500239296325,2000,9
2000-09-18,0.25,13.3268429664493,4.85349106745013,39.673511104240504,2000,9
2000-09-19,0.25,12.7739982360756,4.92224431047771,39.69804804690466,2000,9
2000-09-20,0.25,12.8523278676246,4.91627949260631,39.92651396402253,2000,9
2000-09-21,0.25,12.4927599968747,4.96362341719792,39.94888390947642,2000,9
2000-09-22,0.25,13.6137568000395,4.83137771067799,39.99397493384555,2000,9
2000-09-23,0.25,11.6630079706239,5.08095234200568,41.06347923375361,2000,9
2000-09-24,0.25,11.0074607575419,5.17519838674867,43.52073908108185,2000,9
2000-09-25,0.25,11.0192697450059,5.17721003723421,43.81338038338999,2000,9
2000-09-26,0.25,11.6916171738924,5.09093312451813,43.94071045425927,2000,9
2000-09-27,0.25,11.3385477262816,5.13976338938461,44.2130426811398,2000,9
2000-09-28,0.25,11.8922899872029,5.06994395841046,45.04672928340451,2000,9
2000-09-29,0.25,11.8167483864754,5.08154268670694,45.13168721850544,2000,9
2000-09-30,0.25,11.582851146489,5.11479103911406,46.15064928606898,2000,9
2000-10-01,0.25,11.5942102761237,5.11685065660605,47.92833243580115,2000,10
2000-10-02,0.25,11.6513707461951,5.11148654679075,48.22851084878074,2000,10
2000-10-03,0.25,11.9717291157169,5.07199511889129,49.03855623443137,2000,10
2000-10-04,0.25,12.2309945311395,5.04490123315619,48.83072592676581,2000,10
2000-10-05,0.25,11.8998889435199,5.08676404247083,49.15404164659701,2000,10
2000-10-06,0.25,11.6861221466106,5.11820251423431,49.1220788353843,2000,10
2000-10-07,0.25,11.6091390530454,5.13253593300791,49.297440765554114,2000,10
2000-10-08,0.25,11.5956083758437,5.13811743782486,49.25860447518997,2000,10
2000-10-09,0.25,11.5770119665756,5.14483780930349,49.21649897137113,2000,10
2000-10-10,0.25,11.6447006913819,5.13951271879274,49.17349748986726,2000,10
2000-10-11,0.25,11.7728219502529,5.12601076885883,49.087845287305164,2000,10
2000-10-12,0.25,12.0829917770299,5.0889810028121,49.01808654426902,2000,10
2000-10-13,0.25,11.9341775520787,5.11159676690175,48.999005763177266,2000,10
2000-10-14,0.25,11.9626736712411,5.11146405519704,48.949725948218095,2000,10
2000-10-15,0.25,12.0785996869788,5.09955216895417,48.889956650033426,2000,10
2000-10-16,0.25,13.0523367220982,4.9837455474161,48.686275121875276,2000,10
2000-10-17,0.25,13.9524889698928,4.88718608452504,48.36178004994702,2000,10
2000-10-18,0.25,11.9209654466116,5.13475532601323,48.60495749462435,2000,10
2000-10-19,0.25,11.9981319080404,5.12571768188474,48.607275559717195,2000,10
2000-10-20,0.25,11.9580967532539,5.13379274349088,48.66524770802289,2000,10
2000-10-21,0.25,11.9348197206737,5.13973329394619,48.621424119681485,2000,10
2000-10-22,0.25,11.9631699501187,5.13867760562783,48.545058941992906,2000,10
2000-10-23,0.25,12.0919817376419,5.12467295047182,48.5261908303538,2000,10
2000-10-24,0.25,11.9886215749547,5.14336422402024,48.387789551026785,2000,10
2000-10-25,0.25,12.8070396468868,5.04716973847745,48.05482436221815,2000,10
2000-10-26,0.25,11.9116896482916,5.15943667178109,48.12963686937472,2000,10
2000-10-27,0.25,11.6965954945648,5.19038883579033,48.064089769210966,2000,10
2000-10-28,0.25,11.7423944020482,5.18675288327877,48.042142428313944,2000,10
2000-10-29,0.25,11.6278203906288,5.20463020554021,48.11671239916865,2000,10
2000-10-30,0.25,11.617577892667,5.20854821000485,48.121605528911616,2000,10
2000-10-31,0.25,11.6029580673177,5.21332596255848,48.20962447118801,2000,10
2000-11-01,0.25,11.7253533811288,5.20079302886366,48.113282255101325,2000,11
2000-11-02,0.25,11.5127172248917,5.23182956557433,48.06960770083734,2000,11
2000-11-03,0.25,11.4668802846762,5.24090527352793,48.10479671098898,2000,11
2000-11-04,0.25,11.3994642616596,5.25337281856376,48.068197907933886,2000,11
2000-11-05,0.25,11.346868313918,5.26387970297141,48.03171064524093,2000,11
2000-11-06,0.25,11.3063052762462,5.27270685641603,47.99509903673656,2000,11
2000-11-07,0.25,11.1086789119048,5.30556375635038,47.954715371525836,2000,11
2000-11-08,0.25,11.0317505959736,5.32057488823527,47.91357594524344,2000,11
2000-11-09,0.25,10.9439794880772,5.33744673202886,47.87234367473606,2000,11
2000-11-10,0.25,10.7639977263935,5.36883759744151,47.83087042303209,2000,11
2000-11-11,0.25,10.6728777012474,5.38681505971133,47.79537850338991,2000,11
2000-11-12,0.25,10.6295470900669,5.39752571394561,47.69898206111633,2000,11
2000-11-13,0.25,10.4490882983604,5.42994958083598,47.64603115757165,2000,11
2000-11-14,0.25,10.341372656062,5.45118965274145,47.60627201952153,2000,11
2000-11-15,0.25,10.2090765469434,5.47671140062137,47.64776766110407,2000,11
2000-11-16,0.25,10.1448060434505,5.49143529534611,47.609807763933794,2000,11
2000-11-17,0.25,9.97992771190427,5.52284640889186,47.56766292491077,2000,11
2000-11-18,0.25,9.88988593668629,5.54224171840842,47.53038711102346,2000,11
2000-11-19,0.25,9.77271451473237,5.5663640928325,47.495517684633896,2000,11
2000-11-20,0.25,9.64204704597867,5.59312723608924,47.45557725671992,2000,11
2000-11-21,0.25,9.53916647816361,5.6153987673298,47.41854477032072,2000,11
2000-11-22,0.25,9.48433885676422,5.6297330701325,47.383307837810484,2000,11
2000-11-23,0.25,9.43184970392702,5.64374739965884,47.34810384776716,2000,11
2000-11-24,0.25,9.37815489303954,5.65798782068427,47.31153758314003,2000,11
2000-11-25,0.25,9.34159032748424,5.66926841807023,47.2755419824002,2000,11
2000-11-26,0.25,9.32391602687894,5.67839212521188,47.19523030951588,2000,11
2000-11-27,0.25,9.19751093771913,5.70401627188501,47.201447279161826,2000,11
2000-11-28,0.25,9.15807000380887,5.71567255089572,47.16785451180411,2000,11
2000-11-29,0.25,9.13080876834941,5.72551562662454,47.10247555358249,2000,11
2000-11-30,0.25,9.00847117737233,5.75143003136756,47.093711062698105,2000,11
2000-12-01,0.25,8.92361128252203,5.77109685144528,47.06091235177588,2000,12
2000-12-02,0.25,8.84647413802538,5.7893786381901,47.02927502160107,2000,12
2000-12-03,0.25,8.81274482060289,5.79989080769239,46.99819685326803,2000,12
2000-12-04,0.25,8.76661412355249,5.81250221078723,46.96804740112656,2000,12
2000-12-05,0.25,8.6882588294923,5.83116449771256,46.93418893527001,2000,12
2000-12-06,0.25,8.64282855206376,5.84390358464892,46.90072942790861,2000,12
2000-12-07,0.25,8.57527954935869,5.86073252736071,46.87570144895749,2000,12
2000-12-08,0.25,8.48947597192466,5.88454214499994,46.73192819677385,2000,12
2000-12-09,0.25,8.4495639735376,5.89287772658894,46.71856380128149,2000,12
2000-12-10,0.25,8.39237169945717,5.90863756942331,46.61093168759071,2000,12
2000-12-11,0.25,8.32277573174193,5.92500074277351,46.761853586512046,2000,12
2000-12-12,0.25,8.27420675653804,5.93829178819471,46.738773197623765,2000,12
2000-12-13,0.25,8.27663310585536,5.94356450209693,46.644841307964825,2000,12
2000-12-14,0.25,8.2694214449712,5.95278137518376,46.50984070742502,2000,12
2000-12-15,0.25,8.29609403513813,5.95968034861848,46.31756420291183,2000,12
2000-12-16,0.25,8.2611099622,5.97582389850847,46.15548061521938,2000,12
2000-12-17,0.25,8.20295563808205,5.99610526898703,45.98678890813499,2000,12
2000-12-18,0.25,8.12780283041137,6.00996409325213,45.98700391536707,2000,12
2000-12-19,0.25,8.04554575736022,6.030443000226,45.88223057362072,2000,12
2000-12-20,0.25,7.96173539954744,6.05173153195431,45.74751100410421,2000,12
2000-12-21,0.25,7.88392826170151,6.07029382966822,45.659252203253786,2000,12
2000-12-22,0.25,7.79472811333181,6.08810266734253,45.6085858819491,2000,12
2000-12-23,0.25,7.67634579221347,6.09987726412921,45.73561050647231,2000,12
2000-12-24,0.25,7.59525865917394,6.11830784912188,45.65560108096037,2000,12
2000-12-25,0.25,7.52341539268528,6.13549071084685,45.649090441578124,2000,12
2000-12-26,0.25,7.45319882357566,6.15229249935881,46.40093745978508,2000,12
2000-12-27,0.25,7.39270663014986,6.16486128101382,46.42735288411349,2000,12
2000-12-28,0.25,7.29847546057396,6.1890488979784,46.3733462784492,2000,12
2000-12-29,0.25,7.230409120918,6.20393872663855,46.38791508990134,2000,12
2000-12-30,0.25,7.1845278943737,6.21466287950832,46.4345059186207,2000,12
2000-12-31,0.25,7.1290962644917,6.22843369961268,46.46296467179007,2000,12
2001-01-01,0.25,7.07045125129583,6.24299384692403,46.48388661032248,2001,1
2001-01-02,0.25,7.01526491212732,6.2568824181669,46.500078291473265,2001,1
2001-01-03,0.25,6.87652335900054,6.29121811905955,46.355382494701466,2001,1
2001-01-04,0.25,6.82779119939177,6.30169950644529,46.39057386554786,2001,1
2001-01-05,0.25,6.75893285753083,6.31875703812755,46.38329270112975,2001,1
2001-01-06,0.25,6.71845885924542,6.32871263680422,46.42816572822354,2001,1
2001-01-07,0.25,6.67336762380495,6.34037225091681,46.45900290879436,2001,1
2001-01-08,0.25,6.62501236651577,6.35284376514051,46.48254845090515,2001,1
2001-01-09,0.25,6.56945864204734,6.36685040499239,46.503357462427125,2001,1
2001-01-10,0.25,6.4484318153435,6.39646998361226,46.38597837385147,2001,1
2001-01-11,0.25,6.39093967238513,6.41094262390307,46.39293117688264,2001,1
2001-01-12,0.25,6.34961121894203,6.42086422423505,46.4431022830337,2001,1
2001-01-13,0.25,6.30666077040625,6.43204201730657,46.47882891835066,2001,1
2001-01-14,0.25,6.26127104991818,6.44391948420575,46.50682341126327,2001,1
2001-01-15,0.25,6.20194898671774,6.45890635116637,46.531601809524325,2001,1
2001-01-16,0.25,6.13953009162743,6.47464304520384,46.554241503950756,2001,1
2001-01-17,0.25,6.09462924263033,6.48647425895268,46.575391088091905,2001,1
2001-01-18,0.25,6.03882056290596,6.50077413155206,46.5951187349198,2001,1
2001-01-19,0.25,5.98674426768153,6.51423866979508,46.61466820426973,2001,1
2001-01-20,0.25,5.93196631935945,6.52835785989179,46.63332080375519,2001,1
2001-01-21,0.25,5.7875786946494,6.56462496503282,46.46319850603294,2001,1
2001-01-22,0.25,5.73876309281456,6.57728389124864,46.47754507754368,2001,1
2001-01-23,0.25,5.68953758287983,6.59018741064219,46.48988257664518,2001,1
2001-01-24,0.25,5.6570621213682,6.59829983682437,46.54321718132536,2001,1
2001-01-25,0.25,5.61520834926137,6.60942497428366,46.58330200393985,2001,1
2001-01-26,0.25,5.57973941521197,6.61917563381872,46.61720389843774,2001,1
2001-01-27,0.25,5.52774661459981,6.63282093130749,46.64767773754424,2001,1
2001-01-28,0.25,5.49093030807434,6.6429312402577,46.67612543777797,2001,1
2001-01-29,0.25,5.3847313237834,6.67052014377434,46.579290844649535,2001,1
2001-01-30,0.25,5.33653231017202,6.68252159601916,46.63447956195371,2001,1
2001-01-31,0.25,5.2918799942966,6.6944578402914,46.67863885159809,2001,1
2001-02-01,0.25,5.25510003381091,6.70461517048654,46.71853694699721,2001,2
2001-02-02,0.25,5.20775154953506,6.71767706519868,46.75301367958063,2001,2
2001-02-03,0.25,5.10259274388648,6.7460626262523,46.6612241724649,2001,2
2001-02-04,0.25,5.06698936992573,6.75511357988695,46.72086406610173,2001,2
2001-02-05,0.25,5.02121325299729,6.76758442871221,46.767764052597705,2001,2
2001-02-06,0.25,4.98481366460079,6.77741337711038,46.81627801138353,2001,2
2001-02-07,0.25,4.9494244671174,6.78730096053296,46.85549039192361,2001,2
2001-02-08,0.25,4.90933386963872,6.7983565127692,46.892548631967344,2001,2
2001-02-09,0.25,4.86141507578289,6.81141220259622,46.92501848949957,2001,2
2001-02-10,0.25,4.81030629365666,6.82529265075219,46.95982989809623,2001,2
2001-02-11,0.25,4.77141728993301,6.83613564113599,46.99956025464852,2001,2
2001-02-12,0.25,4.73270221134128,6.84693061853573,47.03814532294512,2001,2
2001-02-13,0.25,4.6920189689751,6.85822299530754,47.07716355617373,2001,2
2001-02-14,0.25,4.64949597472719,6.86989491582302,47.11814879137788,2001,2
2001-02-15,0.25,4.60075589295515,6.88327127331403,47.157031961561536,2001,2
2001-02-16,0.25,4.5545745824719,6.89597347331369,47.19704972065965,2001,2
2001-02-17,0.25,4.51598815663786,6.90689809767442,47.23408274579593,2001,2
2001-02-18,0.25,4.47798291971927,6.91764818108374,47.27120203740483,2001,2
2001-02-19,0.25,4.31042260039648,6.96485414939375,47.01479878277568,2001,2
2001-02-20,0.25,4.28803334062076,6.97094349313678,47.077648072316876,2001,2
2001-02-21,0.25,4.26316768751233,6.9781637301741,47.1326219859811,2001,2
2001-02-22,0.25,4.20225888434233,6.99616657494718,47.08981438933839,2001,2
2001-02-23,0.25,4.17720913803893,7.00294746945194,47.15267509349682,2001,2
2001-02-24,0.25,4.15437358077219,7.00974978996076,47.20657016872424,2001,2
2001-02-25,0.25,4.11693950689227,7.02046703324596,47.255936131523896,2001,2
2001-02-26,0.25,4.08012492818099,7.03097838515651,47.3067067663155,2001,2
2001-02-27,0.25,4.04681138206335,7.0407067375711,47.35518307271713,2001,2
2001-02-28,0.25,4.01696881029858,7.04942354121625,47.40523787082136,2001,2
2001-03-01,0.25,3.98842800376443,7.05787931686353,47.45306644465265,2001,3
2001-03-02,0.25,3.96108354044869,7.06604804717803,47.50007618453649,2001,3
2001-03-03,0.25,3.93335659038148,7.07416464702192,47.54991739573837,2001,3
2001-03-04,0.25,3.90610128270078,7.08218025918361,47.60069619213212,2001,3
2001-03-05,0.25,3.87807990192461,7.09054857031187,47.67083589132024,2001,3
2001-03-06,0.25,3.85048843636236,7.09866933279169,47.6461355915356,2001,3
2001-03-07,0.25,3.82172944372709,7.10722426603445,47.63563012307305,2001,3
2001-03-08,0.25,3.79501395234951,7.11529089196099,47.6083968734839,2001,3
2001-03-09,0.25,3.76521160343502,7.1261334136419,47.58623631873645,2001,3
2001-03-10,0.25,3.73968819611756,7.13467891667685,47.56115361618121,2001,3
2001-03-11,0.25,3.70468785438249,7.14535795165384,47.537782426475594,2001,3
2001-03-12,0.25,3.67489895692508,7.15527308431554,47.6222584586538,2001,3
2001-03-13,0.25,3.63530539624804,7.16739144582675,47.594082832133054,2001,3
2001-03-14,0.25,3.5035310213747,7.20961860156628,47.39808119339388,2001,3
2001-03-15,0.25,3.46980790586926,7.219222425805,47.424356715923615,2001,3
2001-03-16,0.25,3.35936586949819,7.25465227600491,47.261726059570485,2001,3
